time_created,tweet,loca_tion,descrip_tion,verified,followers,source,geo_enabled,retweet_count,truncated,lang,likes,clean_tweet,sentiment
2023-04-22 23:26:51+00,@fkeyamo apc govt have made thief like @fkeyamo to come openly on twitter to brag abt having many properties abroad ? nigeria govt is the most corrupted govt in africa no doubt 🤦 wealth without enterprise and @fkeyamo na 5&amp;6,nigeria,lover of football @ChelseaFC,FALSE,522,Twitter for iPhone,FALSE,0,FALSE,en,0,apc govt have made thief like  to come openly on twitter to brag abt having many properties abroad  nigeria govt is the most corrupted govt in africa no doubt  wealth without enterprise and  na 5andamp6,indifferent
2023-04-22 23:26:12+00,"@ruffydfire @fkeyamo block head. this idea will ever be the least to come across your mind. how you slipped off the ladder as a ""senior lawyer"" to be a chief propagandist of apc/tinubu needs to be imagined. if it's to loot money and buy property in the us",nigeria,"A Roman Catholic // An Ex Seminarian //
Cogito Ego sum//Tempus Fugit memento mori// speak the truth. A dị m OBIdient.",FALSE,1816,Twitter for Android,FALSE,0,FALSE,en,0,block head this idea will ever be the least to come across your mind how you slipped off the ladder as a senior lawyer to be a chief propagandist of apctinubu needs to be imagined if its to loot money and buy property in the usa you will come first,negative
2023-04-22 23:26:09+00,"@vanguardngrnews i pity those gullible nigerians that still fight and defend politicians especially that of apc due to tribal and religious affiliations, they will keep you in hunger, deprivation and penury while acquiring assets and property in developed","lagos, nigeria","Fashion Entrepreneur, motivational speaker, business analyst and consultant, political critic ...",FALSE,40,Twitter for Android,FALSE,0,FALSE,en,0,i pity those gullible nigerians that still fight and defend politicians especially that of apc due to tribal and religious affiliations they will keep you in hunger deprivation and penury while acquiring assets and property in developed countries,indifferent
2023-04-22 23:26:00+00,"@kingseustace @fjohn1983 @nkirukanistoran the data is flawed. 

it deliberately omitted tinubu’s first term from 1999 to 2003 when all the economic indicators in lagos state was high. the data only covered 2003-2007. 

this is a fraudulent way of doing ","victoria island, nigeria",Alternative Facts.,FALSE,1150,Twitter for iPhone,FALSE,0,FALSE,en,3,the data is flawed   it deliberately omitted tinubus first term from 1999 to 2003 when all the economic indicators in lagos state was high the data only covered 20032007   this is a fraudulent way of doing comparative analysis to intentionally favour a specific subject,indifferent
2023-04-22 23:25:28+00,"@iamcontentking @ruffydfire most, left under pdp..",nigeria,,FALSE,69,Twitter for Android,FALSE,0,FALSE,en,0,most left under pdp,indifferent
2023-04-22 23:23:37+00,"@pres_adebayo @officialabat a man can only give what he has.  tinubu does not have all those things you mentioned above only what he had like drugs, violence,  destruction, lies, evil skimming and many more vices.","lagos, nigeria",I am discreet and disciplined. Whatever a man sows that shall he reap.,FALSE,175,Twitter for Android,FALSE,0,FALSE,en,0,a man can only give what he has  tinubu does not have all those things you mentioned above only what he had like drugs violence  destruction lies evil skimming and many more vices,indifferent
2023-04-22 23:23:25+00,"@fkeyamo finish posing for the camera and return the fish and hook to the person who actually caught it. you steal everything and show off with things u didn't achieve in this your failed party called apc. get a genuine life, keyamo","lagos, nigeria","Scriptwriter
Director
Actor
Content Creator",FALSE,678,Twitter for Android,FALSE,0,FALSE,en,2,finish posing for the camera and return the fish and hook to the person who actually caught it you steal everything and show off with things u didnt achieve in this your failed party called apc get a genuine life keyamo,indifferent
2023-04-22 23:22:58+00,"@yosi_bby lmao 🤣 🤣 🤣 hv i phd,ms,pdp,apc,lp in doctoring.","lagos, nigeria","a sailor,an entrepreneur, a businessman that sells all kinds of legal things. And also a free lancer. contact via email robertholar@gmail.com",FALSE,1501,Twitter for Android,TRUE,0,FALSE,ht,0,lmao    hv i phdmspdpapclp in doctoring,indifferent
2023-04-22 23:22:29+00,@robinofnaija @sammy_jr47 @mikaelcbernard the positive mindset you need right now is to get your fraudulent narco tinubu out of your system just for your own mental health . it doesn’t matter what you are feeling and may be gaining from him. it can only,"abuja, nigeria",Counselor&certified Mental health first aider. Body lang expert; MA. BA. Lat.Dip.; LPM.,FALSE,90,Twitter for iPhone,FALSE,0,FALSE,en,0,the positive mindset you need right now is to get your fraudulent narco tinubu out of your system just for your own mental health  it doesnt matter what you are feeling and may be gaining from him it can only be temporary,indifferent
2023-04-22 23:22:28+00,president buhari statement makes me believe i have a lot to pay for his sins and my family stability 🤯,nigeria,🐊 North Boy 👨🏾‍🎓 Economist *🏠 Realtor(Real Eatate&property) Estate consultant 💎 ❌🩸 INSPIRATION ova JEALOUSY ☀️,FALSE,1421,Twitter for iPhone,TRUE,0,FALSE,en,1,president buhari statement makes me believe i have a lot to pay for his sins and my family stability,indifferent
2023-04-22 23:22:02+00,"@toppydeals @honmichaelson of all the things filed against the apc, this is all the could come up with. who's advising them?","lagos, nigeria.","There is nothing interesting here. I am ugly, so don't ask for my Picture. FEMINIST, CHELSEA & MADRID 💙🤍 Ife obuna nti nyere aka, Ngozi Ngozi!",FALSE,1424,Twitter for Android,TRUE,0,FALSE,en,1,of all the things filed against the apc this is all the could come up with whos advising them,indifferent
2023-04-22 23:20:25+00,"@kingrofem @smirkingsaylor minister of science and technology actually..
pmb reshuffled the cabinet and posted him to science and technology when ogbonnaya onu contested in the apc presidentia primaries","lagos, nigeria",Gemini| Proudly Muslim| You wear a mask for so long; you forget who you are beneath it,FALSE,49,Twitter for iPhone,FALSE,0,FALSE,en,0,minister of science and technology actually pmb reshuffled the cabinet and posted him to science and technology when ogbonnaya onu contested in the apc presidentia primaries,indifferent
2023-04-22 23:20:08+00,"@monnyx49 @bogbadams for a responsible person to follow tinubu, then it's must be about where he has carried them along to with money or other feedings, then they have no choice than to defend the master even infront of jails. _jesse bills.  #jessebills","mowe, nigeria",i Give Honor to Whom Honor is Due.     Founder | @ instagram : https://t.co/dDi8THHX7D   (REAL ACTIVE ACCOUNT),FALSE,59,Twitter for Android,TRUE,0,FALSE,en,0,for a responsible person to follow tinubu then its must be about where he has carried them along to with money or other feedings then they have no choice than to defend the master even infront of jails _jesse bills,indifferent
2023-04-22 23:19:28+00,@unlimitedeniola anyone that worked under buhari has a conscience bruised and seared with hot iron.. i don't envy them.,lagos,"Real,pragmatic and lover of Jesus. Follow and I follow back.....",FALSE,382,Twitter Web App,TRUE,0,FALSE,en,0,anyone that worked under buhari has a conscience bruised and seared with hot iron i dont envy them,indifferent
2023-04-22 23:19:10+00,@s_faeez92 @peterobi he should feed his state before talking about north.... northerners are far more beyond his imagination,nigeria,"Microbiologist✌️,ManUntd Fan⚽",FALSE,1624,Twitter for Android,FALSE,0,FALSE,en,0,he should feed his state before talking about north northerners are far more beyond his imagination,indifferent
2023-04-22 23:19:06+00,@abati1990 mumu apc no get single sense i swear,"lagos, nigeria",A political activist of good conscience and a defender of Truth,FALSE,38,Twitter for Android,FALSE,0,FALSE,en,0,mumu apc no get single sense i swear,indifferent
2023-04-22 23:19:04+00,"@gazettengr mumu people... northerners are killed daily in northern nigeria under buhari's nose, you didn't hold him responsible. it is the killings taking place far away in sudan that he will not stop? nonsense talk...",nigeria,Legal Practitioner,FALSE,1014,Twitter for Android,FALSE,3,FALSE,en,9,mumu people northerners are killed daily in northern nigeria under buharis nose you didnt hold him responsible it is the killings taking place far away in sudan that he will not stop nonsense talk,indifferent
2023-04-22 23:18:54+00,@ucheconfi @peterobi @alexottiofr @rudeboypsquare @henshawkate which nigerians in uk? these are ipobs. people that are suffering from identity crisis. one minute they claim to be nigerians the next 6months they are tearing their nigeria international pass,nigeria,Focus and simple,FALSE,83,Twitter for iPhone,TRUE,0,FALSE,en,0,which nigerians in uk these are ipobs people that are suffering from identity crisis one minute they claim to be nigerians the next 6months they are tearing their nigeria international passport demanding for biafra just shut up and face your real agenda  biafraud,indifferent
2023-04-22 23:18:21+00,"a young boy who wants to learn politics.  i need a mentor. a role model to learn from.
@atiku 
@adamuatikua 
@hon_nuru 
@_dinomelaye 
@governorauf",nigeria,funny•|Comedy•|Contents•|Joker,FALSE,1409,Twitter for Android,FALSE,0,FALSE,en,0,a young boy who wants to learn politics  i need a mentor a role model to learn from,indifferent
2023-04-22 23:18:11+00,@tijaniuzu @larry_joko @amodaogunlere @peterobi @eleyilagos @easyquality @daraogunto @esulaalu @ifyngonadi @itsayodejisrael @stfreakingkezy @o_ssai @alwaysjayjam @the_davidatta @mrafobaje of all he said in his manifesto which one did he do as governor?,"uyo, nigeria","Que Será, Será😊",FALSE,90,Twitter for Android,FALSE,0,FALSE,en,0,of all he said in his manifesto which one did he do as governor,indifferent
2023-04-22 23:17:51+00,@tijaniuzu @larry_joko @amodaogunlere @peterobi @eleyilagos @easyquality @daraogunto @esulaalu @ifyngonadi @itsayodejisrael @stfreakingkezy @o_ssai @alwaysjayjam @the_davidatta @mrafobaje is this what we need?.....he didn't give land and he didn't develop,"uyo, nigeria","Que Será, Será😊",FALSE,90,Twitter for Android,FALSE,0,FALSE,en,0,is this what we needhe didnt give land and he didnt develop up to 5 infrastructures in anambrano airport stadium or school or library even museumjust sub standard roadswhat human capital development project was carried out,indifferent
2023-04-22 23:17:15+00,"@bwaladaniel do you have any regret leaving apc for the pdp? as it stands, you'll need to wait for another 8 years to get close to the corridor of power.",nigeria,,FALSE,503,Twitter for Android,TRUE,0,FALSE,en,0,do you have any regret leaving apc for the pdp as it stands youll need to wait for another 8 years to get close to the corridor of power,indifferent
2023-04-22 23:17:13+00,"@pulsenigeria247 all the people saying peter obi deep down wants tinubu as mentor.
how did man become this undefeatable https://t.co/t6egahatjd","uyo, nigeria",I'm a good man,FALSE,557,Twitter for Android,FALSE,0,FALSE,en,1,all the people saying peter obi deep down wants tinubu as mentor how did man become this undefeatable,indifferent
2023-04-22 23:17:13+00,@lam_walexxy @mbuhari was never nigerian..... buhari is from niger republic.....,"lagos, nigeria","Web Developer
Graphics designer
UI/UX
Obidient || Political gladiator || Nigeria Must Be Great ||",FALSE,618,Twitter for Android,FALSE,0,FALSE,en,0,was never nigerian buhari is from niger republic,indifferent
2023-04-22 23:17:03+00,@fkeyamo apc can not know peace until he returns that stolen mandate,"lagos, nigeria",show your pvc to be full obedient,FALSE,475,Twitter for Android,TRUE,0,FALSE,en,1,apc can not know peace until he returns that stolen mandate,indifferent
2023-04-22 23:16:46+00,@saharareporters @leroikris sahara reporters will never go this length with apc.,"port harcourt, nigeria",Mechanical engineer. Pythonista. print('Data Science | Machine Learning Engineer') yes I can. Igbo origin. God is within me.,FALSE,868,Twitter for Android,FALSE,0,FALSE,en,0,sahara reporters will never go this length with apc,indifferent
2023-04-22 23:16:45+00,@ehimaggie how will festus keyamo maintain the properties aboard with tax? that's why most of them don't want to leave govt... bunch of thieves in apc party,nigeria,"The LORD is my shepherd; I shall not want.
Psalm 23.",FALSE,1072,Twitter for Android,FALSE,0,FALSE,en,0,how will festus keyamo maintain the properties aboard with tax thats why most of them dont want to leave govt bunch of thieves in apc party,indifferent
2023-04-22 23:16:02+00,@whitesprings22 @peterobi amen ‼️‼️‼️,new nigeria ,"Football ⚽♥️
Manchester United FC

#fulltimeobidient 💯",FALSE,144,Twitter for Android,FALSE,0,FALSE,en,0,amen,negative
2023-04-22 23:15:56+00,once kwankwaso joins apc it’s over! https://t.co/cnjbiabrur,nigeria,Historian| Diplomat| Business Developer| Media & Communications Strategist| Political Enthusiast - @andal_clothing,FALSE,1106,Twitter for iPhone,TRUE,0,FALSE,en,0,once kwankwaso joins apc its over,indifferent
2023-04-22 23:15:43+00,@fkeyamo who knows maybe the guy behind is the one who caught the fish and then you did the apc way 😄 keep playing festus.,nigeria,marketing expert/Traveler/football lover/ kingdom addict/ Futuristic.,FALSE,75,Twitter for iPhone,FALSE,0,FALSE,en,0,who knows maybe the guy behind is the one who caught the fish and then you did the apc way  keep playing festus,indifferent
